person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_A,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,cb_person_default_on_file_N,cb_person_default_on_file_Y,loan_status
24,43000,3.0,14500,10.75,0.34,2,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,1
21,20004,4.0,4500,8.0,0.22,2,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0
22,28000,3.0,3200,10.59,0.11,2,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0
24,59000,1.0,18000,14.96,0.31,4,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,1
22,81400,4.0,8500,10.99,0.1,2,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0
26,16800,4.0,10625,10.99,0.63,3,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,1
26,140250,4.0,23000,11.86,0.16,3,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0
30,63500,9.0,12000,15.33,0.19,9,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0
25,80000,7.0,6000,7.9,0.07,3,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0
24,32000,1.0,1500,13.92,0.05,4,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,0
28,75000,12.0,2500,11.99,0.03,9,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0
23,85000,2.0,12000,13.16,0.14,2,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,0
25,90000,4.0,3000,11.49,0.03,4,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0
27,37000,1.0,13000,9.91,0.35,10,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1
34,65000,3.0,20000,6.54,0.31,5,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,1
29,54996,8.0,9300,9.32,0.17,7,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0
23,46500,0.0,10000,14.26,0.22,3,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,1
24,74000,1.0,4900,12.87,0.07,3,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,0
39,140250,21.0,4000,15.23,0.02,13,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0
34,140250,3.0,14000,18.64,0.04,9,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0
37,101644,13.0,14000,10.99,0.14,13,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0
54,48000,20.0,6000,8.0,0.13,20,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0
22,70000,1.0,19000,8.88,0.27,4,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0
22,65004,6.0,5500,6.03,0.08,2,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0
36,55000,6.0,10900,12.42,0.2,13,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0
23,45000,2.0,11200,10.59,0.25,4,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0
25,30000,6.0,8000,10.74,0.27,3,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0
22,62000,6.0,9200,12.98,0.15,3,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,0
27,140250,2.0,8000,13.23,0.04,7,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,0
23,30000,1.0,1450,15.58,0.05,4,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,1
22,60000,4.0,20000,11.12,0.33,3,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0
24,44400,0.0,1325,10.0,0.03,4,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,1
30,45000,11.0,5000,12.73,0.11,8,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,1
21,34056,6.0,1500,10.65,0.04,3,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0
31,67000,0.0,13000,13.06,0.19,10,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,0
38,140250,12.0,14000,6.62,0.09,13,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0
25,25920,0.0,2300,11.11,0.09,2,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0
24,41280,3.0,11000,15.28,0.27,3,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0
22,43000,3.0,10000,16.77,0.23,2,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,1
35,80000,8.0,15000,10.99,0.19,9,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0
26,17500,10.0,5500,10.99,0.31,2,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,1
23,78000,4.0,23000,13.92,0.31,3,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,1
29,58800,13.0,16000,9.88,0.27,6,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0
29,92004,8.0,6000,10.38,0.07,10,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0
24,50000,5.0,22800,17.27,0.46,2,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,0
25,62000,7.0,15600,7.49,0.25,4,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
26,140250,0.0,15000,10.99,0.09,3,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,0
25,53000,10.0,16000,12.53,0.3,2,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0
23,60000,4.0,14000,14.84,0.23,3,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,0
23,60000,3.0,8000,10.25,0.13,3,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0
22,31000,2.0,1600,9.32,0.05,3,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0
23,40000,6.0,15000,11.71,0.38,4,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,1
23,35000,6.0,13475,10.65,0.39,3,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
27,95500,3.0,20000,15.95,0.21,6,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,0
28,48528,12.0,10000,6.99,0.21,9,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0
28,19992,12.0,3000,7.14,0.15,9,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,1
25,65000,0.0,15000,11.48,0.23,4,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0
27,58000,1.0,8000,11.36,0.14,7,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0
29,46000,13.0,4800,11.86,0.1,9,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,1
36,50000,1.0,15200,12.21,0.3,15,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0
28,91800,1.0,15000,15.37,0.14,8,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,1
24,44000,6.0,7500,16.33,0.17,2,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,1
27,34500,2.0,5000,9.76,0.14,7,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0
27,40000,1.0,7200,13.22,0.18,6,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,0
22,38000,2.0,18500,7.66,0.49,2,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,1
25,99800,1.0,12000,8.94,0.12,2,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0
24,39000,1.0,5000,16.77,0.13,3,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1
26,50000,8.0,3000,9.88,0.06,4,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0
22,48000,0.0,14400,13.49,0.3,2,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0
23,52800,7.0,2625,11.71,0.05,3,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0
26,100000,10.0,10000,10.59,0.1,2,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0
23,140250,3.0,23000,10.99,0.13,4,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0
23,54008,5.0,7000,9.91,0.13,3,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0
28,140250,2.0,10000,10.37,0.07,7,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
47,52000,4.0,12000,7.29,0.23,16,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0
39,51000,12.0,12000,11.34,0.24,17,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,0
22,48000,1.0,13000,9.99,0.27,2,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0
21,25000,2.0,3600,9.91,0.14,4,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0
34,50000,7.0,5000,10.99,0.1,10,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0
28,86000,13.0,8000,5.99,0.09,10,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0
22,62496,6.0,10000,11.89,0.16,3,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,1
23,48000,7.0,2500,11.71,0.05,3,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0
33,38400,0.0,10000,9.91,0.26,7,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0
23,54000,7.0,2000,5.42,0.04,2,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0
24,75000,8.0,5000,6.76,0.07,4,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0
36,55000,13.0,3000,10.99,0.05,14,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0
23,78000,0.0,23000,15.58,0.32,3,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0
35,123000,2.0,23000,17.19,0.2,6,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,1
26,92040,6.0,10000,10.99,0.11,3,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0
26,105000,11.0,5000,8.49,0.05,3,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0
24,52000,8.0,5000,15.28,0.1,4,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1
22,58900,2.0,14900,13.57,0.25,3,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,0
22,45000,5.0,2500,14.35,0.06,2,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,0
